player_id,season,clubs,leagues,played,started,minutes,goals,yellow_cards,red_cards,votes,clean_sheets,was_goalkeeper
xK5BzkDWd6,2023,Adelaide Comets,Under 13 Trials; Under 13's JPL A; Under 13's JSL A; U13 Carl's Junior Boys Cup,16,8,630,5,0,0,0,0,false
xK5BzkDWd6,2024,Adelaide Cobras; South Adelaide,Under 14 Trials; Under 14 JPL A; U14 Carl's Junior Boys Cup; Under 14 JSL B,17,12,950,3,3,0,0,0,false
xK5BzkDWd6,2025,WT Birkalla,Under 15 Trials; Nova Under 15's YPL A Mixed; Nova Under 16's YPL A Mixed; U15 Carl's Jr. Youth Premier Cup,33,25,2255,4,5,1,0,0,false
xK5BzkDWd6,2026,WT Birkalla,Nova Under 16's YPL A Mixed; U16 Carl's Jr. Youth Premier Cup; Federation Cup U18's; RAA NPL Under 18's,27,17,1615,1,3,1,0,0,false
xK5VX3p0d6,2024,Messinian Association Hawks,Saturday Division 2 B; Saturday Division 2 A,21,11,1006,4,3,0,0,0,false
xK5VX3p0d6,2025,Monarchs Sports Club,Saturday Division Two Reserves; Sportal Saturday Division Two; Reserve Cup; Master Builders Born 2 Build Challenge Cup,18,14,1172,4,2,0,0,0,false
xK5VX3p0d6,2026,Monarchs Sports Club,Saturday Division Two Reserves; Saturday Division Six; C Team Cup,14,13,1005,4,1,0,0,0,false
xK5VX3p0d6,Winter 2023,Monarchs Sports Club,Challenge Cup; Saturday Division 2; Saturday Division 2 Reserves,23,14,1230,0,1,0,0,0,false
xK5VXJz0d6,2024,Old Ignatians Soccer Club,Saturday Division 4 A; Saturday Division 4 B; Over 35's; Over 35's Cup,27,22,1534,0,0,0,0,0,false
xK5VXJz0d6,2025,Old Ignatians Soccer Club,Guardian Insurance Brokers Over 35's; Saturday Division Seven; Guardian Insurance Brokers Over 35's Cup,33,15,1200,0,0,0,0,0,false
xK5VXJz0d6,2026,Old Ignatians Soccer Club,Guardian Insurance Over 35's Blue; Saturday Division Six; Guardian Insurance Brokers Over 35's Cup,28,21,1680,0,0,0,0,0,true
xK5VXJz0d6,Winter 2023,Old Ignatians Soccer Club,Challenge Cup; Saturday Division 4 Reserves; Saturday Division 4,30,18,1462,0,0,0,0,0,true
xK5VYpQ2d6,2024,Salisbury Inter Soccer Club,Sunday Division 7; Sunday Premier C; Reserve Cup; Over 35's; Sunday Premier A,15,12,970,2,2,0,0,0,false
xK5VYpQ2d6,2025,Salisbury Inter Soccer Club,Reserve Cup; Sunday Division Six; Sunday Division Two Reserves; Guardian Insurance Brokers Over 35's,20,13,1107,1,2,1,0,0,false
xK5VYpQ2d6,2026,Salisbury Inter Soccer Club,Guardian Insurance Over 35's Red; Sunday Division Seven; Guardian Insurance Over 35's Blue; Guardian Insurance Brokers Over 35's Cup; Sunday Division Six,23,14,1120,1,4,1,0,0,false
xK5VYpQ2d6,Winter 2023,Salisbury Inter Soccer Club,Sunday Division 8; Over 35s Division 2,14,11,880,4,0,0,0,0,false
xK5VYrxMd6,2024,Salisbury Inter Soccer Club,Sunday Premier C; Over 35's; Sunday Premier B; Over 35's Cup,15,2,187,5,0,0,0,0,false
xK5VYrxMd6,2025,,,0,0,0,0,0,0,0,0,false
xK5VYrxMd6,2026,Salisbury Inter Soccer Club,Guardian Insurance Over 35's Red,11,4,320,0,1,0,0,0,false
xK5VkZXYd6,2023,Adelaide Comets,Under 14's JSL A; U14 Carl's Junior Boys Cup; Under 14's JPL A; Under 17's JPL B; Under 15's JSL A,24,19,1530,9,0,0,0,0,false
xK5VkZXYd6,2024,Adelaide Comets,Under 15 Trials; Under 15 JPL A; Under 15 JSL A; U15 Carl's Junior Boys Cup,34,17,1600,9,3,0,0,0,false
xK5VkZXYd6,2025,Adelaide Comets,Nova Under 17's YPL A Mixed; Nova Under 16's YSL A Mixed; U16 Carl's Jr. Youth Premier Cup; U17 Carl's Jr. Youth Premier Cup; Under 16 YSL Top Half,25,20,1870,0,1,0,0,0,false
xK5VkZXYd6,2026,Vipers FC,Under 17 Trials; Under 18's; HPG Homes State League 2 South - Under 18's; Under 17's A Mixed; HPG Homes State League 2 (18s) Final Series,25,15,1740,6,3,0,0,0,false
xK5Vkjqjd6,2023,West Adelaide,Under 12's JSL Green; U12 Carl's Junior Boys Cup; Under 12 JPL B; Under 12 JSL D,20,18,1260,8,0,0,0,0,true
xK5Vkjqjd6,2024,West Adelaide,Under 13 JPL C; U13 Carl's Junior Boys Cup; Under 13 JSL C; Under 15 JSL B,30,26,2100,0,0,0,0,1,true
xK5Vkjqjd6,2025,Western Strikers,Nova Under 14's YPL B Mixed; U14 Carl's Jr. Youth Premier Cup; Nova Under 15's YPL B Mixed; Seniors,24,15,1260,0,0,0,0,2,true
xK5Vkjqjd6,2026,Western Strikers,Nova Under 15's YPL B Mixed; Nova Under 16's YPL B Mixed; U15 Carl's Jr. Youth Premier Cup; HPG Homes State League 2 South - Under 18's; Federation Cup U18's,37,32,3085,0,0,0,0,4,true
xK5Vp7pjd6,2024,Stirling Districts,Saturday Division 2 B; Saturday Division 2 A,20,14,1216,6,0,0,0,0,false
xK5Vp7pjd6,2025,Stirling Districts,Master Builders Born 2 Build Challenge Cup; Saturday Division Three Reserves Blue; Saturday Division Three Blue,14,11,929,1,1,0,0,0,false
xK5Vp7pjd6,2026,Stirling Districts,Saturday Division Eight; C Team Cup,16,15,1200,4,0,0,0,0,false
xK5Vp7pjd6,Winter 2023,Stirling Districts,Reserve Cup; Saturday Division 2 Reserves; Saturday Division 6; Saturday Division 2,18,14,1293,1,2,0,0,1,true
xK5VpEgVd6,2024,Modbury Jets AFC,Saturday Division 7; Saturday Premier C,19,16,1280,1,0,0,0,0,false
xK5VpEgVd6,2025,Modbury Jets AFC,Sportal Saturday Premier C,3,3,240,0,0,0,0,0,false
xK5VpEgVd6,2026,Modbury Jets AFC,Saturday Division Seven,5,3,240,0,0,0,0,0,false
xK5VpEgVd6,Winter 2023,Modbury Jets AFC,Saturday Division 7; Sunday Division 7; Saturday Premier C,25,20,1710,4,0,0,0,0,false
xK5VpPwMd6,2024,Angle Vale,Preseason Matches - Premier & Division 2; Sunday Premier A; Master Builders SA Born to Build Challenge Cup,14,12,1097,2,3,0,0,0,false
xK5VpPwMd6,2025,Angle Vale,Sportal Sunday Premier A; Master Builders Born 2 Build Challenge Cup,17,17,1383,3,2,0,0,0,false
xK5VpPwMd6,2026,Salisbury Downs Soccer Club,Trial Matches - Premier A & Division 2A; Master Builders Born to Build Challenge Cup; Saturday Division Three Red,5,4,360,1,0,0,0,0,false
xK5VpPwMd6,Winter 2023,Angle Vale,Sunday Division 2; Challenge Cup,18,17,1396,6,5,0,0,0,false
xK5Vxr45d6,2025,Adelaide Eagles Soccer Club,Sportal Sunday Premier C; Sportal Sunday Premier B,5,4,0,1,0,0,0,0,false
xK5Vxr45d6,2026,Macedonia United Lions Socer Club,Master Builders Born to Build Challenge Cup; Sunday Division Three,16,15,1364,9,3,2,0,0,false
xK5Vxr45d6,Winter 2023,Virginia United; Western United Soccer Club,Challenge Cup; Sunday Division 3,15,14,1170,6,5,1,0,0,false
xK5p2aM6aN,2025,Tea Tree Gully,Guardian Insurance Brokers Over 35's Cup; Guardian Insurance Brokers Over 35's,3,2,160,0,0,0,0,0,false
xK5p2aM6aN,2026,Tea Tree Gully,Guardian Insurance Over 35's Red; Guardian Insurance Brokers Over 35's Cup,8,7,560,0,0,0,0,0,false
xK5p63EMaN,2025,Savoy Soccer Club,Trial Matches - Reserves; Sportal Sunday Premier C; Sportal Sunday Premier B; Sportal Sunday Premier A; Premier C; Master Builders Born 2 Build Challenge Cup,32,16,720,0,0,0,0,1,true
xK5p63EMaN,2026,Savoy Soccer Club,Sportal Sunday Premier C; Sportal Sunday Premier B; Sportal Sunday Premier A; C Team Cup; Reserve Cup; Master Builders Born to Build Challenge Cup,39,20,1021,0,0,0,0,1,true
xK5p63wnWN,2025,Adelaide Atletico,Guardian Insurance Brokers Over 35's; Sunday Division Six; Guardian Insurance Brokers Over 35's Cup,10,8,640,2,0,0,0,0,true
xK5p63wnWN,2026,Western Strikers,Guardian Insurance Over 35's Blue; Guardian Insurance Brokers Over 35's Cup,13,12,960,4,1,0,0,0,false
xK5p6AEy0N,2025,Croydon FC,Nova Under 16's YPL B Mixed; U16 Carl's Jr. Youth Premier Cup; Nova Under 17's YPL A Mixed; U17 Carl's Jr. Youth Premier Cup,22,17,1585,1,3,0,0,0,false
xK5p6AEy0N,2026,Ghan United,Federation Cup U18's; HPG Homes State League 2 South - Under 18's; HPG Homes State League 2 South - Reserves,21,18,2262,1,4,0,0,0,false
xK5p6MbDWN,2025,Southern Knights Football Club,Sunday Division Two Reserves; Master Builders Born 2 Build Challenge Cup,11,10,840,3,0,0,0,0,false
xK5p6MbDWN,2026,Southern Knights Football Club,Sunday Division Two Reserves; Reserve Cup,13,12,928,1,0,0,0,0,false
xK5p6b8rMN,2024,Adelaide Dragon Sporting Club,Reserve Cup; Master Builders SA Born to Build Challenge Cup; Saturday Division 3 B; Saturday Division 3 A,19,7,702,0,0,0,0,0,false
xK5p6b8rMN,2025,Adelaide Dragon Sporting Club,Reserve Cup; Master Builders Born 2 Build Challenge Cup; Saturday Division Three Red,19,18,1655,3,0,0,0,0,false
xK5p6b8rMN,2026,Adelaide Dragon Sporting Club,Saturday Division Three Red; Saturday Division Three Reserves Red,17,15,1350,0,2,0,0,0,false
xK5p6bRlYN,2025,Salisbury Downs Soccer Club,Reserve Cup; Master Builders Born 2 Build Challenge Cup; Saturday Division Three Reserves Red; Saturday Division Three Red,23,17,1820,0,2,0,0,0,false
xK5p6bRlYN,2026,Salisbury Downs Soccer Club,Reserve Cup; Saturday Division Three Reserves Red,11,10,945,0,0,0,0,0,false
xK5pE006jN,2025,Adelaide Hills Hawks,Nova Under 16's YPL C Mixed; U16 Carl's Jr. Youth Premier Cup,24,15,1380,5,0,0,0,0,false
xK5pE006jN,2026,Adelaide Hills Hawks,Federation Cup U18's; HPG Homes State League 2 South - Under 18's; HPG Homes State League 2 South - Reserves; HPG Homes State League 2 South; HPG Homes State League 2 (18s) Final Series,27,19,2538,2,4,0,0,0,false
xK5pE0WJWN,2025,Aldinga Soccer Club,Saturday Division Three Reserves Blue,4,4,329,0,0,0,0,0,false
xK5pE0WJWN,2026,,,0,0,0,0,0,0,0,0,false
xK5pE0wP5N,2025,Salisbury United,Nova Under 15's YSL B Mixed; U15 Carl's Jr. Youth State Cup; Nova Under 16's YSL A Mixed; Nova Under 15's YPL C Mixed,21,14,1330,1,3,0,0,0,false
xK5pE0wP5N,2026,Pontian Eagles,Federation Cup U18's; HPG Homes State League 2 North - Under 18's; U16 Carl's Jr. Youth Premier Cup; Nova Under 16's YPL C North Mixed,22,9,860,6,0,0,0,0,false
xK5pEJ46aN,2025,Adelaide Blue Eagles,HPG Homes State League 1; Australia Cup SA Preliminary Rounds,22,22,1877,0,3,1,0,0,false
xK5pEJ46aN,2026,Adelaide Blue Eagles,Hahn Australia Cup SA Preliminary Rounds; HPG Homes State League 1,24,24,2846,2,2,0,0,0,false
xK5pEJ4GjN,2025,Pontian Eagles,HPG Homes State League 1,17,16,1241,1,1,0,0,0,false
xK5pEJ4GjN,2026,Adelaide Blue Eagles,HPG Homes State League 1; HPG Homes State League 1 Reserves,2,2,117,0,0,0,0,0,false
xK5pEJBlVN,2025,,,0,0,0,0,0,0,0,0,false
xK5pEJBlVN,2026,Cove FC,Hahn Australia Cup SA Preliminary Rounds; HPG Homes State League 1; Federation Cup Reserves,17,13,1723,0,6,0,0,0,false
xK5pEJVe2N,2025,Adelaide Thunder,Nova Under 15's YSL B Mixed; U15 Carl's Jr. Youth State Cup,16,1,95,0,0,0,0,0,false
xK5pEJVe2N,2026,Adelaide University,Under 16 Trials; Under 18's; Nova Under 16's YPL C South Mixed; U16 Carl's Jr. Youth Premier Cup; HPG Homes State League 2 South - Under 18's; Nova Under 16's YPL C Mixed Finals Series,27,8,760,8,1,0,0,0,false
xK5pEJwq0N,2025,West Adelaide,HPG Homes State League 1; Australia Cup SA Preliminary Rounds,25,25,2351,3,2,0,0,0,false
xK5pEJwq0N,2026,West Adelaide,RAA NPL,6,6,512,0,0,0,0,0,false
xK5pEZ47vN,2025,,,0,0,0,0,0,0,0,0,false
xK5pEZ47vN,2026,Playford City,Hahn Australia Cup SA Preliminary Rounds; RAA NPL; RAA NPL Reserves,22,11,1172,0,0,0,0,0,false
xK5pEea95N,2023,Fulham United,Australia Cup SA Preliminary Rounds; State League 1; 23 Senior Men's Trial Matches,20,17,205,0,1,0,0,0,false
xK5pEea95N,2024,Fulham United,Senior Men's Trial Matches; Australia Cup SA Preliminary Rounds; State League 1; State League 1 Reserves,16,14,1085,0,2,0,0,0,false
xK5pEea95N,2025,Fulham United,Australia Cup SA Preliminary Rounds; HPG Homes State League 1,22,20,1791,2,0,0,0,0,false
xK5pEea95N,2026,Fulham United,Hahn Australia Cup SA Preliminary Rounds; HPG Homes State League 1; Senior Men's Trials,22,22,2308,0,0,0,0,0,false
xK5pEeaAVN,2025,Fulham United,HPG Homes State League 1; Australia Cup SA Preliminary Rounds; HPG Homes State League 1 Reserves,23,8,897,8,0,0,0,0,false
xK5pEeaAVN,2026,Fulham United,Hahn Australia Cup SA Preliminary Rounds; HPG Homes State League 1; Senior Men's Trials,26,20,1945,17,0,0,0,0,false
xK5pEeqk0N,2025,South Adelaide; WT Birkalla,Under 17 Trials; Nova Under 17's YPL B Mixed; Nova Under 16's YPL A Mixed; U16 Carl's Jr. Youth Premier Cup,19,11,1030,1,2,0,0,0,false
xK5pEeqk0N,2026,Noarlunga United,Federation Cup U18's; HPG Homes State League 2 South - Under 18's,16,13,1560,1,0,0,0,0,false
xK5pEkoV5N,2025,Para Hills Knights,Under 16 Trials; Nova Under 16's YSL A Mixed; U16 Carl's Jr. Youth Premier Cup; Under 16 YSL Bottom Half,21,16,1475,3,0,0,0,1,true
xK5pEkoV5N,2026,Pontian Eagles,Federation Cup U18's; HPG Homes State League 2 North - Under 18's,17,10,930,1,0,0,0,0,false
xK5pEpDW5N,2025,Football SA State Squads,Under 18's; RAA NPL Under 18's; Under 16 Trials; Nova Under 16's YPL A Mixed; U16 Carl's Jr. Youth Premier Cup,36,24,2150,4,0,0,0,0,false
xK5pEpDW5N,2026,Football SA State Squads; Adelaide United,Under 18's; RAA NPL Under 18's; RAA NPL Reserves; Nova Under 16's YPL A Mixed; Federation Cup U18's; RAA NPL,27,21,2521,1,3,0,0,0,false
xK5pErewYN,2023,Salisbury United,Federation Cup U18's; State League 2 Under 18's,26,26,3120,2,1,0,0,0,false
xK5pErewYN,2024,Salisbury United,Reserves Trial Matches; State League 1 Reserves; Federation Cup Reserves,27,25,1924,0,2,0,0,0,false
xK5pErewYN,2025,Salisbury United,HPG Homes State League 1 Reserves; Federation Cup Reserves,24,18,1839,0,4,1,0,0,false
xK5pErewYN,2026,Salisbury United,HPG Homes State League 1 Reserves,20,20,2193,0,0,1,0,0,false
xK5pEvWOaN,2025,Vipers FC,HPG Homes State League 1; Australia Cup SA Preliminary Rounds,24,24,2220,0,3,0,0,2,true
xK5pEvWOaN,2026,Adelaide Blue Eagles,Hahn Australia Cup SA Preliminary Rounds; HPG Homes State League 1; HPG Homes State League 1 Reserves,13,11,1343,0,0,0,0,4,true
xK5pGp54YN,2023,Croydon FC,Under 14's JPL C; U14 Carl's Junior Boys Cup; WNPL & WSL Trials,21,17,1400,1,0,0,0,0,false
xK5pGp54YN,2024,Seaford Rangers,Under 15 JPL C; U15 Carl's Junior Boys Cup,18,10,900,0,0,0,0,0,false
xK5pGp54YN,2025,Seaford Rangers,Nova Under 16's YPL C Mixed,20,19,1805,0,0,0,0,0,false
xK5pGp54YN,2026,Adelaide Hills Hawks,Federation Cup U18's; HPG Homes State League 2 South - Under 18's; HPG Homes State League 2 South - Reserves; HPG Homes State League 2 (18s) Final Series,17,3,424,0,0,0,0,0,false
xK5pJ8W1vN,2026,Gawler Eagles,Senior Men's Trials; HPG Homes State League 2 North; Hahn Australia Cup SA Preliminary Rounds; HPG Homes State League 2 North - Reserves,9,5,424,4,0,0,0,0,false
xK5pJXpPVN,2026,Cove FC,Federation Cup U18's; HPG Homes State League 1 Under 18's; HPG Homes State League 1 Reserves,29,23,2959,6,6,1,0,0,false
xK5pJaOz2N,2026,Barossa United,Federation Cup U18's; HPG Homes State League 2 North - Reserves; HPG Homes State League 2 North - Under 18's; HPG Homes State League 2 North,25,15,1580,6,1,0,0,0,false
xK5pJawXWN,2026,Modbury Jets AFC,Saturday Division Seven; Guardian Insurance Over 35's Blue,18,13,1040,12,0,0,0,0,false
xK5pJw5q0N,2026,AC Unito Adelaide,Reserve Cup; Sunday Division Two Reserves,16,16,1414,3,1,0,0,0,false
xK5pv36xVN,2026,Seaford Rangers,Federation Cup Reserves; HPG Homes State League 2 South - Reserves,18,17,1860,0,5,0,0,0,false
xK5pv7PPWN,2026,Sturt Lions,RAA NPL; Hahn Australia Cup SA Preliminary Rounds; RAA NPL Reserves,18,17,1146,3,0,0,0,0,false
xK5pv7zJWN,2026,Plympton FC,Federation Cup U18's; Reserves; HPG Homes State League 2 South - Under 18's,17,8,930,6,2,0,0,1,true
xK5pvLPM3N,2026,Modbury Jets,Federation Cup U18's; HPG Homes State League 1 Under 18's; HPG Homes State League 1 Reserves,21,16,1956,3,2,0,0,0,false
xK5pvMaDVN,2026,Cove FC,Federation Cup Reserves; HPG Homes State League 1 Reserves; Senior Men's Trials,26,20,1965,3,4,0,0,0,false
xK5pvW5OaN,2026,Playford City,RAA NPL Under 18's; Federation Cup U18's,4,0,0,0,1,0,0,0,false
xK5pvWL53N,2026,Adelaide Blue Eagles,HPG Homes State League 1 Under 18's; Federation Cup U18's,23,8,960,0,0,0,0,0,false
xK5pvWLkVN,2023,Para Hills Knights,Australia Cup SA Preliminary Rounds; State League 1; Senior Men's Trials,27,20,768,27,4,0,0,0,false
xK5pvWLkVN,2024,Adelaide United,Senior Men's Trial Matches; RAA NPL; RAA NPL Reserves; Federation Cup Reserves,17,11,794,4,1,0,0,0,false
xK5pvWLkVN,2025,FK Beograd,Senior Men's Trials; RAA NPL; Australia Cup SA Preliminary Rounds; RAA NPL Reserves,29,10,1263,4,3,0,0,0,false
xK5pvWLkVN,2026,West Adelaide,Senior Men's Trials; RAA NPL; Hahn Australia Cup SA Preliminary Rounds,24,23,1995,9,1,0,0,0,false
xK5pvWoLaN,2026,Playford City,RAA NPL Reserves,11,10,1121,0,3,0,0,0,false
xK5pvWokWN,2026,Salisbury United,HPG Homes State League 1 Reserves; Federation Cup Reserves,10,9,913,0,0,0,0,0,false
xK5pveLq0N,2023,Adelaide Hills Hawks,Federation Cup Reserves; State League 2 Reserves; State League 2; 23 Senior Men's Trial Matches; 23 Reserves Trial Matches,33,25,1860,6,0,1,0,0,true
xK5pveLq0N,2024,Adelaide Hills Hawks,Senior Men's Trial Matches; Federation Cup Reserves; State League 2 Reserves; State League 2,26,22,1749,5,2,0,0,0,false
xK5pveLq0N,2025,Adelaide Hills Hawks,Senior Men's Trials; HPG Homes State League 2 South; HPG Homes State League 2 South - Reserves,12,7,828,1,2,0,0,0,false
xK5pveLq0N,2026,Adelaide Hills Hawks,Federation Cup Reserves; HPG Homes State League 2 South - Reserves; HPG Homes State League 2 South; Senior Men's Trials,16,13,1485,0,2,1,0,0,false
xK5pvk6XMN,2023,Campbelltown City,Under 15 Trials; Under 15's JSL A; U15 Carl's Junior Boys Cup,24,15,1330,4,1,0,0,0,false
xK5pvk6XMN,2024,Fulham United,Under 16 JPL B; U16 Carl's Junior Boys Cup,20,18,1610,1,2,0,0,0,false
xK5pvk6XMN,2025,Eastern United,HPG Homes State League 2 South - Under 18's; Federation Cup U18's,13,10,900,4,1,0,0,0,false
xK5pvk6XMN,2026,Eastern United,Federation Cup U18's; HPG Homes State League 1 Under 18's; HPG Homes State League 1 Reserves,21,19,2312,0,0,0,0,0,false
xK5pvkEQ2N,2026,Barossa United,Federation Cup Reserves; HPG Homes State League 2 North - Reserves,11,7,625,0,0,0,0,0,false
xK5pvq7kVN,2026,Vipers FC,Federation Cup Reserves; HPG Homes State League 2 South - Reserves; HPG Homes State League 2 South; HPG Homes State League 2 (Reserves) Final Series,19,19,2280,0,0,0,0,3,true
xK5pvqg95N,2023,Campbelltown City,Under 14 Trials; Under 14's JPL A; U14 Carl's Junior Boys Cup,12,4,250,0,0,0,0,0,false
xK5pvqg95N,2024,Campbelltown City,Under 15 JSL A; U15 Carl's Junior Boys Cup,16,12,1080,6,0,0,0,0,false
xK5pvqg95N,2025,Adelaide Blue Eagles,Nova Under 17's YPL B Mixed; U17 Carl's Jr. Youth Premier Cup,17,11,1045,4,0,0,0,0,false
xK5pvqg95N,2026,Adelaide Blue Eagles,HPG Homes State League 1 Under 18's; U17 Carl's Jr. Youth Premier Cup; Federation Cup U18's,22,19,2255,0,1,0,0,0,false
xK5pvvg9YN,2023,Cumberland United,Under 14 Trials; Under 14's JPL A; Under 15's JSL A; U14 Carl's Junior Boys Cup,25,20,1630,16,2,1,0,0,false
xK5pvvg9YN,2024,Campbelltown City,Under 15 Trials; Under 15 JPL A; U15 Carl's Junior Boys Cup,24,19,1690,16,0,0,0,0,false
xK5pvvg9YN,2025,Campbelltown City,Under 16 Trials; Nova Under 16's YPL A Mixed; U16 Carl's Jr. Youth Premier Cup,31,29,2635,33,3,0,0,0,false
xK5pvvg9YN,2026,Campbelltown City,RAA NPL Under 18's; Federation Cup U18's; Under 17's A Mixed,24,9,1055,7,1,0,0,0,false
xK5pvvnX5N,2026,Adelaide Croatia Raiders,Under 15 Trials; Nova Under 16's YPL A Mixed; U16 Carl's Jr. Youth Premier Cup; HPG Homes State League 1 Under 18's,33,21,1990,17,2,0,0,0,false
xK5x7klwMN,2024,Croydon Cougars Sports & Social Club,Saturday Division 2 B; Saturday Division 2 A,9,5,504,1,0,0,0,0,false
xK5x7klwMN,2025,Croydon Cougars Sports & Social Club,HJ Templin Preseason Cup; Sportal Saturday Premier A; Master Builders Born 2 Build Challenge Cup,20,20,1717,0,2,0,0,0,false
xK5x7klwMN,2026,Croydon Cougars Sports & Social Club,Sportal Saturday Premier A; Master Builders Born to Build Challenge Cup,18,14,1384,0,4,0,0,0,false
xK5xP8VwWN,2024,Munno Para,Sunday Division 3 A; Sunday Division 8; Sunday Division 7; Reserve Cup,10,7,398,1,1,1,0,0,false
xK5xP8VwWN,2026,Munno Para,Trial Matches - Premier A & Division 2A; Sunday Division Six; Sportal Sunday Division Two; Sunday Division Two Reserves,9,5,429,2,3,2,0,0,false
xK5xP8zxVN,2024,South Adelaide,Under 15 JSL B; U15 Carl's Junior Boys Cup,19,17,1520,6,0,1,0,0,false
xK5xP8zxVN,2025,Cove FC,Under 17 Trials - No Match Officials; Nova Under 17's YPL B Mixed; U17 Carl's Jr. Youth Premier Cup,15,14,1300,2,1,0,0,0,false
xK5xP8zxVN,2026,Plympton FC,Federation Cup U18's; Reserves; HPG Homes State League 2 South - Under 18's; HPG Homes State League 2 South - Reserves,22,20,2431,2,1,0,0,0,false
xK5xPgeEYN,2024,Southern Breakers,Master Builders SA Born to Build Challenge Cup; Saturday Division 4 B; Saturday Division 4 A,25,15,1406,0,1,0,0,5,true
xK5xPgeEYN,2025,Southern Breakers,Reserve Cup; Saturday Division Three Blue; Saturday Division Three Reserves Blue,14,12,1080,0,0,0,0,1,true
xK5xPgeEYN,2026,Southern Breakers,Sportal Saturday Division Two; Master Builders Born to Build Challenge Cup; Saturday Division Two Reserves,5,4,308,0,0,0,0,0,true
xK5xPn4EMN,2025,BOSA,Sportal Saturday Premier B; Sportal Saturday Premier C; Reserve Cup,18,13,1081,9,0,0,0,0,false
xK5xPn4EMN,2026,BOSA,Sportal Saturday Premier C; Sportal Saturday Premier B; Saturday Division Seven; Reserve Cup,15,6,539,8,0,0,0,0,false
xK5xw5p95N,2024,FIZI FC,Reserve Cup; Master Builders SA Born to Build Challenge Cup; Saturday Division 3 B; Saturday Division 3 A,28,20,1837,12,0,0,0,0,false
xK5xw5p95N,2025,FIZI FC,Saturday Division Three Reserves Red; Saturday Division Three Red,25,20,1819,3,1,1,0,0,false
xK5xw5p95N,2026,FIZI FC,Reserve Cup; Saturday Division Three Reserves Red,20,20,1800,4,3,0,0,0,false
xK5xw5p95N,Winter 2023,FIZI FC,Saturday Division 3 Reserves; Saturday Division 3,20,15,1269,7,1,0,0,0,false
xK5xw5xVYN,2024,Barossa United,Saturday Division 8,4,2,160,0,0,0,0,0,false
xK5xw5xVYN,2026,Barossa United,Saturday Division Seven,2,1,80,0,0,0,0,0,false
xK5xw5xVYN,Winter 2023,Barossa United,Saturday Division 3 Reserves; Saturday Division 3,14,10,810,0,0,0,0,0,false
xK5xwBk9YN,2023,Adelaide Croatia Raiders,Under 14's JSL A; Under 14's JPL A; U14 Carl's Junior Boys Cup; WNPL & WSL Trials,22,16,1280,26,1,0,0,0,false
xK5xwBk9YN,2024,Adelaide Olympic; Adelaide Comets,Under 15 JPL A; U15 Carl's Junior Boys Cup,21,15,1340,2,3,0,0,0,false
xK5xwBk9YN,2025,Adelaide Comets,Under 16 Trials; Nova Under 16's YPL A Mixed; U16 Carl's Jr. Youth Premier Cup,21,15,1350,12,1,0,0,0,false
xK5xwBk9YN,2026,Adelaide Croatia Raiders,HPG Homes State League 1 Under 18's; Federation Cup U18's; HPG Homes State League 1 Reserves,25,19,2358,10,2,0,0,0,false
xK5xwJ06aN,2024,Murray Bridge United SC,Master Builders SA Born to Build Challenge Cup; Saturday Division 3 A,18,18,1620,1,1,0,0,0,false
xK5xwJ06aN,2025,Murray Bridge United SC,Master Builders Born 2 Build Challenge Cup; Saturday Division Three Blue,15,15,1323,0,0,0,0,0,false
xK5xwJ06aN,2026,Murray Bridge United SC,Master Builders Born to Build Challenge Cup; Saturday Division Three Blue,14,14,1230,1,0,0,0,0,false
xK5xwJ06aN,Winter 2023,Murray Bridge United SC,Reserve Cup; Challenge Cup; Saturday Division 3 Reserves; Saturday Division 3,21,11,1083,10,0,0,0,0,false
xK5xwJQx2N,2024,Seaford Rangers,Sunday Division 7; Sunday Division 3 B; Sunday Division 3 A,14,10,990,11,3,0,0,0,false
xK5xwJQx2N,2025,Seaford Rangers,Master Builders Born 2 Build Challenge Cup; Sunday Division Three,15,10,770,5,1,0,0,0,false
xK5xwJQx2N,2026,Seaford Rangers,Trial Matches - Premier A & Division 2A; Master Builders Born to Build Challenge Cup; Sportal Sunday Division Two; Sunday Division Two Reserves,19,12,991,5,2,0,0,0,false
xK5xwJQx2N,Winter 2023,Seaford Rangers,Reserve Cup; Sunday Division 6; Sunday Division 3 Reserves,11,10,705,5,1,0,0,0,false
xK5xwOlejN,2025,Adelaide University Soccer Club,Sportal Saturday Premier A; Sportal Saturday Premier B,15,9,905,6,0,0,0,0,false
xK5xwOlejN,2026,Adelaide University Soccer Club,Sportal Saturday Division Two,17,17,1395,16,2,0,0,0,false
xK5xwOlejN,Winter 2023,,,0,0,0,0,0,0,0,0,false
xK5xwOn95N,2024,Ingle Farm,Sunday Premier C; Reserve Cup; Sunday Premier B,20,18,1562,0,2,1,0,0,false
xK5xwOn95N,2025,Ingle Farm,Sportal Sunday Premier C; Sunday Division Eight; Sportal Sunday Premier B; Reserve Cup; Premier C,28,21,710,1,2,0,0,1,true
xK5xwOn95N,2026,Ingle Farm,Trial Matches - Reserves; Sportal Sunday Premier C; Sportal Sunday Premier B; Sunday Division Seven; C Team Cup,16,12,80,0,0,0,0,0,false
xK5xwOn95N,Winter 2023,Ingle Farm,Sunday Premier C,16,14,1120,0,0,0,0,0,true
